GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES,,
790,333,2533RTA,08-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Mid West,Rapti,Rukum,Musikot,28.6302,82.4903,1,EKantipur.com,People of Taksera VDC in Rukum district had been protesting at the district headquarters since Tuesday against the rejection of their demand for making their VDC the centre of the proposed Puthauttarganga Village Council. They called off their protests on Thursday. [Day 2],0,,
790,319,2534RTA,08-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,East,Koshi,Morang,Rangeli,26.4576,87.5097,1,Himalayan Times,"Peaceful protest rallies were staged today in Biratnagar's Bakhari, Ikrai, Materwa, Katahari, Rangeli, Dainiya and Buddhanagar areas.",0,,
790,331,2535RTA,09-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Lawyers (Nepal),6,,,0,60,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7183,85.3239,1,EKantipur.com,A group of lawyers representing the Madhes Community on Thursday staged a demonstration in front of the office of Nepal Bar Association (NBA). They were expressing dissatisfaction over the appointment of judges at high courts.,0,,
790,329,2536RTA,09-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,West,Lumbini,Rupandehi,Lumbini Sanskritik,27.5046,83.2702,1,EKantipur.com,"The daily wage and contract workers at the Lumbini Development Trust (LDT) are staging a protest, putting forward various demands. The disgruntled workers have been staging a sit-in protest in front of the office since Friday. [Day 7]",0,,
790,334,2537RTA,09-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Mid West,Rapti,Rukum,Musikot,28.6302,82.4903,1,EKantipur.com,People of Taksera VDC in Rukum district had been protesting at the district headquarters since Tuesday against the rejection of their demand for making their VDC the centre of the proposed Puthauttarganga Village Council. They called off their protests on Thursday. [Day 3],0,,
790,330,2538RTA,09-February-2017,2017,1,Riots/Protests,Rioters (Nepal),"ANNFSU: All Nepal National Free Students Union
",5,Rioters (Nepal),ANNFSU: All Nepal National Free Students Union,5,55,Nepal,West,Gandaki,Kaski,Pokhara,28.2451,84.0005,1,EKantipur.com,CPN-UML students close to party Chairman KP Sharma Oli and senior leader Madhav Kumar Nepal clashed with each other over nominating the candidate for Free Student Union election in Pokhara on Thursday. Students of UML-affiliated All Nepal National Free Students' Union clashed at Prithivi Narayan Campus.,0,,
790,336,2539RTA,10-February-2017,2017,1,Riots/Protests,Rioters (Nepal),Students (Nepal),5,,,0,50,Nepal,East,Mechi,Jhapa,Damak,26.6735,87.6675,1,EKantipur.com,"Students of Damak Bahumikhi Campus on Friday vandalised three vehicles, allegedly, for operating during a strike. They also beat up transport entrepreneur.",0,,
790,335,2540RTA,10-February-2017,2017,1,Riots/Protests,Rioters (Nepal),UDMF: United Democratic Madhesi Front,5,Police Forces of Nepal,,1,15,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,1,EKantipur.com,A clash broke out between police personnel and Madhesi Morcha cadres in Rajbiraj of Saptari on Friday after the latter tried to foil the second national conference of Nepal Revolutionary Farmers' Association.,0,,
790,337,2541RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7183,85.3239,1,Himalayan Times,Victims of Nepal's decade-long Maoist war on Sunday staged a sit-in in front of the nation's central administrative complex in Singha Darbar demanding justice.,0,,
790,339,2542RTA,12-February-2017,2017,1,Violence against civilians,Unidentified Armed Group (Nepal),,3,Civilians (Nepal),RCC (M): Revolutionary Communist Centre (Maoist),7,37,Nepal,East,Sagarmatha,Siraha,Malhaniya,26.5960,86.5239,1,EKantipur.com,"Unidentified men opened fire at Lalu Khan, a cadre of CPN (Maoist Centre), at Malhaniya, Mirchaiya-3 in Siraha district on Sunday. He was injured.",0,,
790,340,2543RTA,13-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,,,0,50,Nepal,Central,Bagmati,Kathmandu,Kirtipur,27.6643,85.2774,1,EKantipur.com,"A group of two unidentified persons on Monday torched a vehicle belonging to Tribhuvan University Rector Sudha Tripathi near UN Park, allegedly to foil the student elections.",0,,
790,345,2544RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Bagmati,Nuwakot,Bidur,27.9053,85.1533,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts.",0,,
790,342,2545RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,East,Koshi,Morang,Biratnagar,26.4543,87.2752,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts. ",0,,
790,343,2546RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Far West,Mahakali,Darchula,Darchula,29.8471,80.5378,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts. ",0,,
790,346,2547RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Bagmati,Dhading,Dhading Besi,27.9136,84.8967,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts",0,,
790,341,2548RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Janakpur,Dhanusa,Janakpur,26.7303,85.9429,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts. In Janakpur, the employees organised a protest rally to mount pressure on the government to address their demands.",0,,
790,338,2549RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7183,85.3239,1,My Republica,Youths participated in a demonstrations in four different locations in Kathmandu on Tuesday to raise awareness against all forms of abuse against women.,0,,
790,351,2550RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,2,Himalayan Times,Staff have gathered at the District Public Health Office in Rajbiraj and staged a sit-in. Services at 119 health facilities of Saptari have been obstructed for the past four days owing to the workers' strike. [Day 1],0,,
790,344,2551RTA,14-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Mid West,Rapti,Salyan,Salyan Khalanga,28.3616,82.1766,2,EKantipur.com,"On Tuesday, the agitating employees demonstrated in Janakpur, Morang, Darchula, Salyan, Nuwakot and Dhading, among other districts. ",0,,
790,347,2552RTA,15-February-2017,2017,1,Riots/Protests,Protesters (Nepal),,6,,,0,60,Nepal,Central,Narayani,Rautahat,Gaur,26.7840,85.2775,1,EKantipur.com,Tempo drivers protested at Miteri Bridge connecting Rautahat's Gaur customs and Indian's Bairganiyaon Wednesday by laying tempos at the bridge thereby blocking movement through the bridge.,0,,
790,350,2553RTA,15-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,2,Himalayan Times,Staff have gathered at the District Public Health Office in Rajbiraj and staged a sit-in. Services at 119 health facilities of Saptari have been obstructed for the past four days owing to the workers' strike. [Day 2],0,,
790,349,2554RTA,16-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,2,Himalayan Times,Staff have gathered at the District Public Health Office in Rajbiraj and staged a sit-in. Services at 119 health facilities of Saptari have been obstructed for the past four days owing to the workers' strike. [Day 3],0,,
790,352,2555RTA,17-February-2017,2017,3,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,East,Sagarmatha,Khotang,Diktel,27.2205,86.7917,1,My Republica,"Protests by employees of local bodies in Khotang has hampered the day-to-day works of the District Development Committee (DDC), municipality and the VDCs in the district.",0,,
790,348,2556RTA,17-February-2017,2017,1,Riots/Protests,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,2,Himalayan Times,Staff have gathered at the District Public Health Office in Rajbiraj and staged a sit-in. Services at 119 health facilities of Saptari have been obstructed for the past four days owing to the workers' strike. [Day 4],0,,
790,353,2557RTA,18-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,Police Forces of Nepal,,1,15,Nepal,West,Lumbini,Rupandehi,Siddharthanagar,27.5085,83.4342,2,EKantipur.com,Raut's supporters clashed with police in the district on Saturday. The supporters had gathered to protest the arrest of the activist at Majgawa Higher Secondary School. Police rounded up 18 supporters of activist CK Raut from Majgawa in western Rupandehi district.,0,,
790,354,2558RTA,19-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,Police Forces of Nepal,,1,15,Nepal,Central,Narayani,Parsa,Birganj,27.0468,84.8675,1,Himalayan Times,Shopkeepers near the Ghantaghar of Birgunj of Parsa have resorted to protest after a bulldozer pulled down their shops on Sunday. A clash also erupted between the locals and the officials of the Birgunj Sub-Metropolitan City during the drive.,0,,
790,355,2559RTA,19-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,Police Forces of Nepal,,1,15,Nepal,West,Lumbini,Rupandehi,Siddharthanagar,27.5085,83.4342,2,My Republica,Tension has flared in the southern parts of Rupandehi district as locals attacked the police post at Badbaliya village. Police fired some rounds in the air and fired some shells of tear-gas to control the situation.,0,,
790,356,2560RTA,20-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,Police Forces of Nepal,,1,15,Nepal,Central,Bagmati,Kavrepalanchok,Dhulikhel,27.6281,85.5530,2,Himalayan Times,"Tension ran high at a private boarding school in Banepa of Kavre district on Monday after a teenage student who was found unconscious at its hostel died on the way to a hospital. Following the incident, kin of the deceased vandalised the school entrance and two police personnel were also injured in the clash with the demonstrators.",0,,
790,371,2561RTA,21-February-2017,2017,1,Riots/Protests,Rioters (Nepal),SLMM: Samyukta Loktantrik Madhesi Morcha,5,,,0,50,Nepal,Central,Narayani,Parsa,Birganj,27.0468,84.8675,2,EKantipur.com,"Samyukta Loktantrik Madhesi Morcha (SLMM) activists staged demonstrations in various Tarai districts on Tuesday. The SLMM cadres staged demonstrations by burning tyres in day time and taking torch rallies in the evening in several districts, including Bara, Parsa, Rautahat, Saptari, Kapilvastu.",0,,
790,375,2562RTA,21-February-2017,2017,2,Riots/Protests,Rioters (Nepal),Sadbhawana Party ,5,,,0,50,Nepal,Central,Narayani,Parsa,Birganj,27.0468,84.8675,1,EKantipur.com,"The Morcha cadres organised a torch rally on the eve of Madhes Banda slated for Wednesday. In Birgunj, Sadbhawana Party staged demonstrations at Ghantaghar area by burning tyres.",0,,
790,357,2563RTA,21-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,,,0,50,Nepal,East,Koshi,Sunsari,Dharan,26.7962,87.2795,1,My Republica,Locals and relatives of a patient vandalized the Bijayapur Hospital of Dharan after man admitted for the treatment of abdominal pain died after surgery on Monday. Family members and locals staged demonstration on the streets from Tuesday morning. They were charging the hospital with negligence.,0,,
790,361,2564RTA,21-February-2017,2017,1,Riots/Protests,Protesters (Nepal),SLMM: Samyukta Loktantrik Madhesi Morcha,6,,,0,60,Nepal,Central,Narayani,Rautahat,Gaur,26.7840,85.2775,2,EKantipur.com,"Demonstrations have been held in Tarai's Bara, Parsa and Rautahat districts. In Birjung and Kalaiya, cadres of Madhes-based parties burnt tyres expressing discontent. Cadres of Samyukta Loktantrik Madhesi Morcha (SLMM) organised a torch rally in Saptari district headquarters Rajbiraj on Tuesday in protest against the government decision to hold the local level elections on May 14.",0,,
790,370,2565RTA,21-February-2017,2017,1,Riots/Protests,Rioters (Nepal),SLMM: Samyukta Loktantrik Madhesi Morcha,5,,,0,50,Nepal,South East,Narayani,Bara,Kalaiya,27.0330,85.0061,2,EKantipur.com,"Samyukta Loktantrik Madhesi Morcha (SLMM) activists staged demonstrations in various Tarai districts on Tuesday. The SLMM cadres staged demonstrations by burning tyres in day time and taking torch rallies in the evening in several districts, including Bara, Parsa, Rautahat, Saptari, Kapilvastu.",0,,
790,374,2566RTA,21-February-2017,2017,1,Riots/Protests,Rioters (Nepal),SLMM: Samyukta Loktantrik Madhesi Morcha,5,,,0,50,Nepal,West,Lumbini,Kapilvastu,Kapilvastu,27.5533,83.0455,2,EKantipur.com,"Samyukta Loktantrik Madhesi Morcha (SLMM) activists staged demonstrations in various Tarai districts on Tuesday. The SLMM cadres staged demonstrations by burning tyres in day time and taking torch rallies in the evening in several districts, including Bara, Parsa, Rautahat, Saptari, Kapilvastu.",0,,
790,358,2567RTA,21-February-2017,2017,1,Riots/Protests,Protesters (Nepal),SLMM: Samyukta Loktantrik Madhesi Morcha,6,,,0,60,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5438,86.7567,1,EKantipur.com,Cadres of Samyukta Loktantrik Madhesi Morcha (SLMM) organised a torch rally in Saptari district headquarters Rajbiraj on Tuesday in protest against the government decision to hold the local level elections on May 14.,0,,
790,383,2568RTA,22-February-2017,2017,1,Riots/Protests,Rioters (Nepal),UDMF: United Democratic Madhesi Front,5,,,0,50,Nepal,East,Sagarmatha,Saptari,Barsain,26.4885,86.8305,1,My Republica,"The banda crippled life in the district headquarters Rajbiraj along with Bardaha, Kanchanpur, Barsain, Kalyanpur, among other places of the district. On the other hand, no incident of vandalism or violence took place in Birgunj where the banda was fully enforced by UDMF cadres.",0,,
790,366,2569RTA,22-February-2017,2017,1,Riots/Protests,Rioters (Nepal),,5,Police Forces of Nepal,,1,15,Nepal,Central,Bagmati,Nuwakot,Bidur,27.9053,85.1533,2,Himalayan Times,"Twelve persons, including 10 policemen, were injured in separate clashes between policemen and businessmen at different places in Nuwakot today. The businessmen were agitating, demanding permission to trade in liquor.",0,,
