age,sex,goo,coo,doa,famsize,bro,sis,sib,po,ind,ref,rei,res,dis,gov,cit,hfd,ffd,ad1,ad2,ad3,ad4,ad5,adp,a1,a2,a3,d1,d2,d3,p1,p2,p3,p4,p5,p6
10,male,Daraa,,2013,5,3,1,,Entrepreneur Trader,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0
7,male,Daraa,Al-Ghariyah al-Gharbiyah,2013,5,1,2,,Farmer,Agriculture,1,0,0,District 4,,,1,0,0,0,0,1,1,1,-1,0,1,0,0,0,1,0,1,0,0,0
7,male,Daraa,Al-Shajara,2013,6,2,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,
13,female,Daraa,Al-Shaykh Maskin,2013,10,2,6,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa,Als-Heleya,2013,4,1,1,,Farmer,Agriculture,1,0,0,District 4,,,1,1,1,0,0,0,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
7,male,,Golan Heights,2012,8,4,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7,male,Daraa,Inkhil,2013,5,1,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
7,male,Daraa,Inkhil,2013,6,3,1,,Farmer,Agriculture,1,0,0,District 4,,,1,0,0,0,0,1,1,1,-1,0,1,0,1,0,1,0,0,1,0,0
7,male,Daraa,Inkhil,2013,6,1,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
10,female,Daraa,Nawa,2013,6,3,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,Nawa,2014,6,1,3,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
12,female,Daraa,Nawa,2013,6,1,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,1,0,1,0,0,1,-1,0,1,0,1,0,0,0,0,0,0,0
7,male,Daraa,Nawa,2013,6,4,2,,Farmer,Agriculture,1,0,0,District 4,,,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
7,male,Daraa,Tafas,2012,6,0,3,,Farmer,Agriculture,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa ,,2013,6,3,0,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,1,0,0,1,0,1,0,0,
7,male,Daraa ,,2013,6,2,1,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0,0,
11,male,Daraa ,,2012,7,3,2,,Farmer,Agriculture,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Homs,,2012,7,1,4,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Homs,,2012,7,1,1,,Farmer,Agriculture,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,Al-Shajara,2016,12,2,8,,Food Industry,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,Izra,2013,9,5,2,,Food Industry,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Khel,2012,7,1,4,,Food Industry,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
7,female,Daraa ,,2014,8,3,3,,Food Industry,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,0,0,0
7,female,Daraa ,,2014,5,1,2,,Food Industry,Blue Collar,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
7,male,Rif Dimashq,Otaybah,2014,6,2,1,,Freelance,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,
7,female,Daraa ,,2014,8,3,3,,Gas Station,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
5,female,Rif Dimashq,Al-Maliha ,2013,6,1,2,,Imam,Religious,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,female,Daraa,Mahajjah,2013,3,0,1,,Intelligence Officer,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0
6,female,Daraa,Inkhil,2013,7,4,1,,Labor Electrician,Blue Collar,1,0,0,District 4,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8,female,Daraa,Mahajjah,2013,7,2,3,,Labor Electrician,Blue Collar,1,0,0,District 4,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Al Karak,2013,7,4,1,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,0
8,female,Daraa,Al Sanamayn,2013,8,4,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
7,female,Daraa,Al-Ghariyah al-Gharbiyah,2013,5,1,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0
8,female,Daraa,Al-Ghariyah al-Gharbiyah,2014,8,3,4,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Al-Hirak,2013,6,2,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0
8,female,Daraa,Al-Shaykh Maskin,2013,7,3,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Al-Shaykh Maskin,2014,5,1,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8,female,Daraa,Inkhil,2013,6,2,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Inkhil,2013,6,2,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1
8,female,Daraa,Inkhil,2014,6,1,3,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa,Inkhil,2013,6,2,2,,Labour,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa,Inkhil,2013,7,3,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Izra,2013,7,1,4,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Nawa,2013,7,1,3,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
8,female,Daraa,Nawa,2013,8,4,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Nawa,2014,5,1,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
8,female,Daraa,Nawa,2014,10,2,5,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
8,female,Daraa,Tariq al-Sad,2013,4,0,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Tasil,2013,6,3,1,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
7,female,Daraa ,,2013,4,1,1,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,4,1,1,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,7,3,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8,female,Daraa ,,2013,6,2,2,,Labour,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
11,female,Daraa,Mahajjah,2010,7,3,2,,Manufacturing,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
7,female,Daraa ,,2013,6,1,3,,Manufacturing,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
8,female,Daraa ,,2013,6,1,3,,Manufacturing,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,0,0,0
12,female,Daraa,Al-Shaykh Maskin,2013,12,4,6,,Medical Nurse,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0
7,female,Rif Dimashq,,2014,8,2,4,,Military,Military,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,Al-Shaykh Maskin,2013,6,2,2,,Mortar carrier,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa,Jasim,2012,7,2,3,,Mortar carrier,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,6,3,1,,Mortar carrier,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12,female,Daraa,Al-Sora,2014,6,1,3,,Painter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Busra al-Harir,2014,10,4,4,,Police,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,1,1,1,-1,0,1,0,1,1,1,0,0,0,0,0
10,female,Daraa ,,2011,11,2,7,,Police,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,Al-Maliha al-Gharbiya,2013,6,1,1,,Repair Televisions,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
11,male,Daraa ,,2013,4,1,0,,Repair Televisions,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Inkhil,2013,6,2,2,,Retail,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2013,4,0,2,,Retail,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2013,13,6,5,,Retail,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,male,Daraa,Inkhil,2014,7,3,2,,Retail Clothes,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,male,Daraa ,,2012,6,2,1,,Retail Clothes,Blue Collar,1,0,0,District 4,,,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,male,Daraa ,Dimashq,2012,6,1,2,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa,Inkhil,2014,7,3,2,,Retail Food,Blue Collar,1,0,0,District 4,,,1,0,0,0,0,0,1,1,-1,0,0,1,0,0,1,0,1,0,0,0
7,male,Rif Dimashq,Otaybah,2013,4,1,1,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
6,female,Daraa,Tariq al-Sad,2014,8,1,4,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2015,8,5,3,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,,2013,10,1,8,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa ,,2012,6,1,2,,Retail Food,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
13,female,Daraa ,,2012,8,3,3,,Retail Gas Cylinders,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,1,1,0,-1,0,1,0,0,0,0,0,0,0,0,1
7,female,Daraa,Inkhil,2013,6,1,3,,Self-Employed,Blue Collar,1,0,0,District 4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,female,Daraa,Nawa,2013,6,2,2,,Slater,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Rif Dimashq,,2014,6,3,1,,Slater,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
7,male,Daraa,Inkhil,2014,6,3,1,,Tailor,Blue Collar,1,0,0,District 4,,,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8,female,Daraa,Mahajjah,2012,8,1,5,,Tailor,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Mahajjah,2012,8,1,5,,Tailor,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,1,0,0,0,0,0,0
11,female,Daraa,Mahajjah,2012,8,1,2,,Tailor,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,0
6,female,Rif Dimashq,Otaybah,2013,8,2,3,,Teacher,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Inkhil,2013,5,1,2,,Trading,White Collar,1,0,0,District 4,,,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
6,female,Daraa,Al-Hirak,2013,6,2,1,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
5,female,Daraa,Alma,2013,6,2,1,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7,male,Daraa,Da'el,2012,4,1,1,,Traveller,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa,Da'el,2013,3,0,1,,Traveller,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Inkhil,2013,9,4,3,,Traveller,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12,female,Daraa,Inkhil,2014,6,1,3,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
12,female,Daraa,Inkhil,2013,8,2,4,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,1
7,male,Daraa,Inkhil,2013,4,1,1,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,1,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
7,male,Daraa,Inkhil,2013,6,3,1,,Traveller,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,
7,male,Daraa,Inkhil,2013,5,1,2,,Traveller,Blue Collar,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
9,male,Daraa,Inkhil,2013,8,3,3,,traveller,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,
7,female,Rif Dimashq,Darayya,2013,9,1,5,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Faqie,2012,7,1,4,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
11,female,Daraa,Mahajjah,2010,7,3,2,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Tasil,2013,7,3,1,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,0,1,0,1,0,0,0
10,female,Daraa,Tasil,2013,3,0,1,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10,female,Daraa,,2013,4,0,2,,Unemployed,Unemployed,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,Inkhil,2013,7,3,5,,Welder,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
13,female,Daraa,Inkhil,2013,10,3,5,,Welder,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0
14,male,Daraa,Inkhil,2013,10,3,5,,Worker,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,1,0,0,0,0,0
10,female,Daraa ,,2013,5,2,1,,Worker Animals,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
12,female,Daraa,Alma,2013,7,0,5,,Worker Car Wash,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,0
8,female,Daraa ,,2013,6,2,2,,Worker Dubai,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
8,female,Daraa ,,2013,8,1,5,,Worker Projects,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
,male,Daraa,Al-Shaykh Maskin,,6,,,,,,1,0,0,District 4,,,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1
7,female,Daraa ,,2014,4,1,1,,,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0
7,female,Daraa ,,2014,5,1,2,,,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,7,3,2,,,,1,0,0,District 4,,,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
7,female,Daraa ,,2013,6,1,3,,,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2013,7,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,female,Daraa,,2013,7,3,2,,Farmer,Agriculture,1,0,0,District 6,,,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,
8,female,Daraa,,2014,6,2,2,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,,2013,5,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,,2013,7,2,5,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
10,female,Daraa,,2012,7,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0
10,female,Daraa,,2013,7,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0
10,female,Daraa,,2013,8,3,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,,2013,7,1,4,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
10,female,Daraa,,2013,12,4,6,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,,2013,8,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
8,male,Daraa,,2013,5,2,1,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8,male,Daraa,,2011,5,2,3,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,male,Daraa,,2013,6,4,0,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,-1,1,0,1,0,1,0,0,0,0,0
9,male,Daraa,,2013,5,2,1,,Farmer,Agriculture,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,1,0,1,1,0,0,0,0,0
6,female,Daraa,,2014,6,1,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,1,1,0,-1,0,0,1,1,0,1,0,0,0,0,0
7,female,Daraa,,2013,3,0,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,1,0,1,0,1,0,0,0,0,0
7,female,Daraa,,2012,5,2,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,1,1,1,-1,0,0,0,1,0,1,1,0,0,0,0
7,female,Daraa,,2013,6,3,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1
7,female,Daraa,,2013,7,2,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2013,6,2,4,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2013,10,5,5,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0
8,female,Daraa,,2013,2,1,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8,female,Daraa,,2013,7,3,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,,2012,7,2,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,,2013,8,2,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0
8,female,Daraa,,2013,6,1,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,1,0,1,-1,0,1,0,0,0,1,0,0,0,0,
8,female,Daraa,,2013,10,2,5,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
8,female,Daraa,,2013,10,5,5,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,
10,female,Daraa,,2012,5,2,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
10,female,Daraa,,2013,5,1,2,,Freelance,Blue Collar,1,0,0,District 6,,,1,0,0,0,0,0,0,1,-1,0,1,0,1,0,1,0,1,0,0,0
10,female,Daraa,,2013,9,13,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,1,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
10,female,Daraa,,2012,9,2,5,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,female,Daraa,,2013,11,4,7,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,
12,female,Daraa,,2012,9,2,5,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,male,Daraa,,2014,10,4,6,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
7,male,Daraa,,2012,7,4,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
7,male,Daraa,,2013,9,4,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
8,male,Daraa,,2013,6,6,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,0,1,0,0,0,0,0
