"location","variable","Unit","Date","Value"
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1967",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1972",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1977",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1982",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1987",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1992",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1997",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","2002",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","2007",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","2012",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","2014",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1962",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1967",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1972",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1977",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1982",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1987",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1992",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","1997",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","2002",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","2007",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","2012",0
"Cambodia","Surface water: accounted flow of border rivers","10^9 m3/yr","2014",0
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1962",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1967",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1972",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1977",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1982",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1987",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1992",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","1997",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","2002",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","2007",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","2012",355.5
"Cambodia","Surface water: accounted inflow","10^9 m3/yr","2014",355.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1962",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1967",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1972",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1977",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1982",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1987",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1992",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","1997",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","2002",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","2007",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","2012",471.5
"Cambodia","Surface water: leaving the country (total)","10^9 m3/yr","2014",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1962",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1967",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1972",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1977",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1982",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1987",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1992",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","1997",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","2002",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","2007",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","2012",471.5
"Cambodia","Surface water: outflow not submitted to treaties","10^9 m3/yr","2014",471.5
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1962",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1967",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1972",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1977",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1982",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1987",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1992",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","1997",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","2002",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","2007",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","2012",0
"Cambodia","Surface water: outflow submitted to treaties","10^9 m3/yr","2014",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1962",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1967",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1972",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1977",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1982",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1987",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1992",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","1997",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","2002",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","2007",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","2012",0
"Cambodia","Surface water: outflow secured through treaties","10^9 m3/yr","2014",0
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1962",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1967",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1972",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1977",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1982",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1987",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1992",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","1997",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","2002",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","2007",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","2012",355.5
"Cambodia","Surface water: total external renewable","10^9 m3/yr","2014",355.5
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1962",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1967",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1972",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1977",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1982",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1987",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1992",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","1997",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","2002",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","2007",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","2012",0
"Cambodia","Groundwater: entering the country (total)","10^9 m3/yr","2014",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1962",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1967",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1972",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1977",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1982",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1987",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1992",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","1997",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","2002",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","2007",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","2012",0
"Cambodia","Groundwater: accounted inflow","10^9 m3/yr","2014",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1962",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1967",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1972",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1977",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1982",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1987",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1992",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","1997",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","2002",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","2007",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","2012",0
"Cambodia","Groundwater: leaving the country (total)","10^9 m3/yr","2014",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1962",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1967",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1972",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1977",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1982",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1987",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1992",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","1997",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","2002",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","2007",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","2012",0
"Cambodia","Groundwater: accounted outflow","10^9 m3/yr","2014",0
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1962",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1967",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1972",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1977",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1982",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1987",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1992",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","1997",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","2002",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","2007",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","2012",355.5
"Cambodia","Water resources: total external renewable","10^9 m3/yr","2014",355.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1962",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1967",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1972",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1977",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1982",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1987",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1992",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","1997",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","2002",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","2007",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","2012",471.5
"Cambodia","Total renewable surface water","10^9 m3/yr","2014",471.5
"Cambodia","Total renewable groundwater","10^9 m3/yr","1962",17.6
"Cambodia","Total renewable groundwater","10^9 m3/yr","1967",17.6
"Cambodia","Total renewable groundwater","10^9 m3/yr","1972",17.6
"Cambodia","Total renewable groundwater","10^9 m3/yr","1977",17.6
